Date,1,0,2
2015-08-07,96900.0,289200.0,1599500.0
2015-08-08,69400.0,2000.0,1415700.0
2015-08-09,48300.0,0.0,1337200.0
2015-08-10,264600.0,63500.0,1604000.0
2015-08-11,58700.0,104000.0,1233000.0
2015-08-12,98300.0,42900.0,1411600.0
2015-08-13,271000.0,195500.0,1504000.0
2015-08-14,437200.0,256700.0,1395800.0
2015-08-15,93500.0,0.0,1484500.0
2015-08-16,140600.0,3500.0,927700.0
2015-08-17,94400.0,131300.0,880000.0
2015-08-18,659900.0,287100.0,775000.0
2015-08-19,574400.0,66800.0,1951300.0
2015-08-20,133200.0,50600.0,1785400.0
2015-08-21,365200.0,46100.0,1778400.0
2015-08-22,78600.0,1000.0,1352400.0
2015-08-23,59500.0,33600.0,1076200.0
2015-08-24,22700.0,111000.0,1281500.0
2015-08-25,128100.0,319300.0,1495700.0
2015-08-26,137800.0,236300.0,1659900.0
2015-08-27,148500.0,53300.0,1414100.0
2015-08-28,110300.0,93800.0,1183900.0
2015-08-29,68400.0,81100.0,932700.0
2015-08-30,66200.0,5300.0,598500.0
2015-08-31,546400.0,669600.0,982200.0
2015-09-01,454400.0,622200.0,2101600.0
2015-09-02,163800.0,204800.0,914600.0
2015-09-03,407200.0,285200.0,1510700.0
2015-09-04,172600.0,513300.0,2103700.0
2015-09-05,119800.0,12000.0,0.0
2015-09-06,108200.0,0.0,1099600.0
2015-09-07,56000.0,613800.0,0.0
2015-09-08,82200.0,559100.0,1061500.0
2015-09-09,135500.0,346000.0,1258400.0
2015-09-10,266300.0,265700.0,1420000.0
2015-09-11,439600.0,520000.0,1350000.0
2015-09-12,103200.0,56000.0,1431700.0
2015-09-13,47600.0,0.0,1504700.0
2015-09-14,684100.0,621500.0,2082100.0
2015-09-15,387100.0,318500.0,1613900.0
2015-09-16,243700.0,358500.0,1372000.0
2015-09-17,468200.0,655500.0,242200.0
2015-09-18,58800.0,461200.0,1792800.0
2015-09-19,252600.0,97400.0,1873400.0
2015-09-20,78900.0,0.0,1363600.0
2015-09-21,396100.0,438500.0,1919300.0
2015-09-22,176600.0,319800.0,1385400.0
2015-09-23,72600.0,374400.0,2148100.0
2015-09-24,129900.0,324600.0,1121300.0
2015-09-25,340900.0,349500.0,1437600.0
2015-09-26,245200.0,60500.0,1097100.0
2015-09-27,31600.0,0.0,593400.0
2015-09-28,73600.0,293000.0,0.0
2015-09-29,144700.0,610600.0,0.0
2015-09-30,1552500.0,558700.0,0.0
2015-10-01,699300.0,1332900.0,1514900.0
2015-10-02,619200.0,1202600.0,1742300.0
2015-10-03,273400.0,108000.0,1467100.0
2015-10-04,154900.0,0.0,1538500.0
2015-10-05,180300.0,562000.0,972300.0
2015-10-06,303700.0,889600.0,1734400.0
2015-10-07,260100.0,614300.0,1519600.0
2015-10-08,377400.0,336000.0,1559600.0
2015-10-09,302100.0,566400.0,1711800.0
2015-10-10,199000.0,81600.0,1778600.0
2015-10-11,67200.0,0.0,1167500.0
2015-10-12,238000.0,613100.0,851600.0
2015-10-13,267100.0,441900.0,1612500.0
2015-10-14,162200.0,328300.0,972900.0
2015-10-15,316200.0,455300.0,1242200.0
2015-10-16,335400.0,708200.0,1512000.0
2015-10-17,262900.0,44500.0,1137900.0
2015-10-18,70000.0,2000.0,1073500.0
2015-10-19,193700.0,528600.0,1097600.0
2015-10-20,96000.0,574800.0,1821700.0
2015-10-21,169800.0,392900.0,1306200.0
2015-10-22,330700.0,595400.0,1409800.0
2015-10-23,324300.0,484300.0,2655500.0
2015-10-24,32400.0,57600.0,856000.0
2015-10-25,103500.0,3000.0,1622400.0
2015-10-26,341800.0,608900.0,990100.0
2015-10-27,535400.0,323400.0,1225900.0
2015-10-28,134500.0,459200.0,0.0
2015-10-29,178500.0,0.0,532500.0
2015-10-30,415200.0,0.0,1643700.0
2015-10-31,212800.0,0.0,1388000.0
2015-11-01,166500.0,0.0,1207000.0
2015-11-02,433400.0,0.0,1412900.0
2015-11-03,652600.0,1093400.0,1271800.0
2015-11-04,269400.0,100.0,559100.0
2015-11-05,268600.0,612400.0,1508600.0
2015-11-06,180900.0,678400.0,1471800.0
2015-11-07,157000.0,79000.0,1066900.0
2015-11-08,81000.0,0.0,1016600.0
2015-11-09,175000.0,677000.0,0.0
2015-11-10,170000.0,422000.0,0.0
2015-11-11,194100.0,447100.0,1450400.0
2015-11-12,219400.0,594500.0,1417000.0
2015-11-13,397100.0,554300.0,2535900.0
2015-11-14,298300.0,58000.0,1490500.0
2015-11-15,134100.0,0.0,1621500.0
2015-11-16,111000.0,668900.0,0.0
2015-11-17,155600.0,728100.0,1615000.0
2015-11-18,85200.0,451400.0,1289300.0
2015-11-19,312000.0,534000.0,1829700.0
2015-11-20,166500.0,462500.0,1707100.0
2015-11-21,91400.0,90200.0,1144000.0
2015-11-22,137500.0,1000.0,1743100.0
2015-11-23,188300.0,456800.0,1500600.0
2015-11-24,93200.0,364400.0,1280100.0
2015-11-25,95100.0,254500.0,1095000.0
2015-11-26,230600.0,387400.0,735000.0
2015-11-27,174300.0,424000.0,1675100.0
2015-11-28,181200.0,40000.0,1215200.0
2015-11-29,78100.0,0.0,1174600.0
2015-11-30,638300.0,295000.0,1262600.0
2015-12-01,813700.0,1397200.0,1218400.0
2015-12-02,282700.0,1595400.0,1558000.0
2015-12-03,217000.0,1073000.0,1871700.0
